,transportation_type,dates,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
193,driving,2020-07-26,180.37303571428575,222.39166666666668,180.58062500000003,163.16680851063828,165.23405405405404,271.891282051282,155.71090909090907,206.64333333333335,133.2994029850746,169.35546296296306,90.09,26.343333333333337,269.24210526315784,169.34499999999994,179.09249999999997,194.61700000000005,161.79085714285713,167.90106060606058,120.76137254901964,274.80357142857144,207.8353846153846,204.054375,325.0768181818181,222.74557692307692,142.49101694915254,206.21126984126983,315.5390909090909,227.45086956521735,217.53999999999996,277.967,192.73571428571427,172.66703703703703,197.79181818181814,209.24056179775286,161.65818181818182,167.22067415730334,167.9027777777778,335.1910344827587,174.59637681159415,100.7375,207.9333333333333,164.3942222222223,320.5436363636364,167.2416438356164,136.96418848167536,320.8405555555556,180.13666666666666,122.69999999999999,172.9178125,266.04709677419356,188.71230769230772,251.69056603773586,401.44750000000005
194,driving,2020-07-27,166.55017857142852,225.03,146.115,160.34063829787232,157.9771621621622,235.6146153846154,154.7981818181818,189.91666666666666,136.54298507462684,166.51000000000005,89.5,50.11333333333334,254.2721052631579,160.29602941176464,163.97175,189.68199999999993,157.53514285714286,162.81484848484848,142.0935294117647,258.05285714285714,179.6203846153846,206.15437500000002,269.31803030303035,202.26384615384612,152.9432203389831,176.266507936508,319.8827272727273,208.76869565217393,201.5545454545455,217.94899999999998,180.5495238095238,158.04851851851853,180.84999999999997,194.20213483146068,174.66272727272727,162.58730337078651,154.4120370370371,268.628275862069,165.78971014492754,127.03624999999998,203.86166666666668,165.5053333333333,310.5199999999999,165.19506849315061,139.94994764397893,270.62611111111113,164.11,121.96000000000001,160.36802083333336,231.40612903225806,182.2730769230769,219.42962264150947,361.68249999999995
195,driving,2020-07-28,158.29392857142867,229.22833333333335,143.9325,158.95957446808507,153.2887837837838,228.37871794871802,154.28454545454545,183.23,128.66358208955222,161.98175925925918,79.55,57.305,248.6147368421053,165.85441176470587,173.96962499999992,192.55700000000004,157.49571428571426,158.19151515151512,147.26784313725489,252.72428571428568,175.25,206.65437500000002,265.86727272727256,201.8428846153846,150.23118644067793,178.23587301587295,310.7963636363636,207.27304347826086,196.41272727272727,212.55900000000003,175.85095238095235,155.56629629629631,181.59939393939393,189.61370786516852,173.00454545454545,169.2538202247191,146.66925925925926,247.8748275862069,165.90144927536244,124.665,195.43500000000003,162.97044444444447,293.8172727272727,164.44369863013696,137.28701570680633,266.64944444444444,161.47,131.845,156.10666666666665,218.67741935483872,177.2423076923077,215.97132075471694,346.6141666666667
196,driving,2020-07-29,165.84410714285715,237.68000000000004,146.439375,157.21978723404254,154.99756756756753,239.39358974358976,162.2881818181818,190.5333333333333,131.96343283582092,164.12518518518516,100.96,60.48499999999999,257.8968421052631,169.47117647058826,178.364125,195.69239999999994,163.56942857142855,165.25530303030305,148.86862745098037,261.42999999999995,182.88846153846154,212.193125,277.33575757575755,208.7782692307692,154.62355932203397,177.50936507936504,315.6336363636363,212.5869565217391,205.14363636363635,223.961,183.6095238095238,162.86629629629627,183.47393939393942,190.71202247191013,185.1327272727273,175.2596629213484,152.01981481481482,253.49586206896544,174.00347826086954,88.77375,202.40333333333334,164.75733333333332,299.9063636363636,167.30383561643833,143.074502617801,278.3355555555555,169.05166666666665,108.65,162.464375,223.84161290322587,187.80999999999997,225.26811320754717,346.3866666666667
197,driving,2020-07-30,179.78928571428574,246.12666666666667,156.2975,172.35340425531916,162.9485135135136,257.4517948717949,163.39727272727274,198.26999999999998,140.13880597014924,173.89703703703708,95.26,61.93000000000001,270.7363157894738,173.66367647058823,178.093,207.68399999999997,170.58371428571428,173.68121212121218,161.36431372549023,264.52428571428567,185.91269230769228,209.62062499999993,300.72030303030306,222.1038461538462,166.02186440677968,193.6671428571428,330.05545454545455,230.10347826086962,213.05454545454543,228.67500000000004,183.82666666666665,176.64000000000001,193.15500000000006,200.03247191011235,194.4436363636364,177.72696629213485,169.95796296296297,270.271724137931,178.49405797101448,46.998749999999994,199.77833333333334,174.73155555555545,328.03,173.238904109589,156.6146073298429,299.53111111111116,173.56583333333333,119.74,169.90718750000002,238.2151612903226,188.0461538461538,239.85981132075477,377.3808333333333
198,driving,2020-07-31,208.8091071428571,279.5266666666667,198.63312499999998,191.52765957446812,190.8185135135135,291.43461538461537,180.57272727272724,219.07666666666668,158.55880597014917,196.70805555555557,117.78,68.49333333333333,310.3031578947368,198.9548529411764,209.54625000000001,246.32280000000003,206.21714285714282,191.5613636363637,174.92745098039214,292.49142857142857,201.5153846153846,225.13375000000002,344.12045454545455,266.4359615384615,191.47728813559323,230.65873015873018,350.5790909090909,277.3265217391305,242.55090909090904,266.991,192.1061904761905,202.1085185185185,216.70318181818178,229.9595505617978,219.55545454545455,202.6729213483146,199.095,309.2679310344828,198.7088405797101,121.85937499999996,216.26333333333335,197.826,371.5272727272727,193.20739726027398,179.8080628272252,343.7894444444444,199.25583333333336,132.175,188.60541666666663,275.43774193548387,210.5180769230769,281.327358490566,408.49666666666667
199,driving,2020-08-01,242.7871428571428,254.87166666666667,198.388125,205.31234042553191,190.07135135135132,304.10769230769233,188.79181818181817,246.83666666666667,158.3432835820896,208.10833333333338,98.05,67.58666666666667,316.41315789473686,196.82279411764713,195.48699999999994,253.01799999999994,213.10171428571428,194.43272727272728,171.0380392156863,320.12214285714293,233.51346153846154,235.54437499999995,355.45954545454555,264.40923076923076,203.96966101694903,234.60714285714283,349.4927272727273,283.7778260869565,254.13454545454542,308.848,226.66333333333336,217.1922222222222,232.80954545454549,255.58494382022468,203.16272727272727,191.35932584269653,200.9705555555555,318.4231034482758,204.00434782608698,136.99375,247.92000000000004,214.54177777777784,374.7890909090909,200.38013698630138,175.178219895288,353.64166666666665,211.15833333333333,143.035,207.00385416666668,279.67838709677414,221.7192307692308,294.2428301886793,421.70166666666665
200,driving,2020-08-02,172.4898214285714,204.41333333333333,184.976875,157.24957446808511,172.63891891891888,282.4092307692307,138.67727272727274,187.95333333333335,114.70701492537312,159.8918518518519,95.11,53.30833333333334,256.87789473684205,163.39823529411768,164.155875,202.09959999999995,169.12657142857142,160.4333333333333,132.02019607843133,271.92428571428576,190.31384615384616,192.41312499999998,300.2269696969697,228.1957692307692,144.49067796610169,196.48603174603173,315.70363636363635,235.6360869565217,214.94000000000003,277.617,169.26285714285717,184.0896296296296,180.19303030303027,193.82955056179776,164.84454545454545,149.40719101123605,162.32462962962967,293.8413793103448,163.75985507246372,92.92375000000001,188.54999999999998,155.89955555555554,329.34636363636366,160.12123287671227,148.61026178010468,299.5527777777778,176.8575,132.61,165.99906249999998,257.2654838709677,180.3780769230769,241.95320754716974,393.0125
201,driving,2020-08-03,171.10767857142858,215.6916666666667,150.890625,164.03255319148937,162.97067567567572,255.69923076923078,156.31454545454545,182.97,132.0438805970149,163.78009259259258,103.35,59.70166666666666,250.12526315789475,162.85897058823525,167.25075000000004,191.38960000000003,170.63799999999998,166.7609090909091,150.7723529411765,270.60357142857146,171.91269230769228,209.07499999999996,272.49606060606055,203.63192307692313,158.648813559322,186.71968253968257,326.8936363636363,218.20086956521743,210.09181818181816,222.12600000000003,175.01666666666665,166.43333333333334,183.79409090909098,172.09786516853933,178.6009090909091,165.20146067415735,162.2637037037037,256.70965517241376,168.2289855072463,124.62000000000002,200.36166666666668,146.77577777777776,327.0072727272728,165.1979452054794,144.91413612565447,280.22888888888883,174.13583333333335,127.325,152.83677083333333,225.78612903225812,178.72500000000002,215.4728301886792,361.07750000000004
202,driving,2020-08-04,166.64678571428576,220.10666666666665,144.33062500000003,163.22404255319145,156.14216216216218,238.8658974358974,132.48909090909092,148.25,130.75507462686568,169.01555555555558,89.9,58.616666666666674,249.37315789473686,167.21294117647062,172.55975,187.593,167.706,163.67151515151522,151.49803921568628,242.11999999999998,152.62423076923076,183.17125000000004,267.6504545454545,203.0907692307692,157.0859322033898,181.7888888888888,312.9627272727273,207.8291304347826,200.03636363636363,187.60899999999998,140.13904761904763,161.1540740740741,162.68606060606064,180.27865168539327,176.23454545454547,165.65662921348314,159.3524074074075,250.92896551724147,158.04072463768117,124.48687500000001,168.42166666666665,160.3946666666667,322.51363636363635,165.14191780821918,141.43937172774878,261.01444444444445,145.34333333333333,119.78,151.57666666666674,223.82548387096773,176.1742307692308,216.02301886792455,357.2666666666667
203,driving,2020-08-05,170.0658928571428,231.44500000000002,141.753125,165.3819148936171,158.36851351351356,253.9415384615385,169.22818181818184,190.83666666666667,132.42417910447762,168.12666666666667,89.19,59.27333333333334,260.1663157894737,170.21838235294123,175.02375,193.618,172.15057142857142,170.83848484848482,153.4382352941176,261.90285714285716,186.18692307692305,213.650625,280.4913636363636,206.8838461538461,157.93016949152542,190.13126984126993,319.44818181818187,214.07521739130436,201.01090909090908,219.40900000000002,200.0042857142857,163.33148148148146,190.37666666666658,190.71438202247194,180.48454545454547,174.5823595505618,158.47333333333336,257.3079310344828,174.76492753623194,124.71812499999999,198.2216666666667,162.7697777777778,338.25363636363636,171.42452054794512,143.69832460732988,274.67111111111114,175.0716666666667,115.235,168.0422916666666,227.72,181.52461538461543,222.57245283018875,374.11666666666673
204,driving,2020-08-06,184.96535714285707,225.215,153.06625,173.42127659574464,165.9390540540541,265.3964102564102,168.73636363636362,191.9333333333333,138.29432835820896,175.6610185185185,98.33,59.87,273.99052631578945,182.11176470588234,181.34549999999996,203.63320000000004,181.60914285714287,181.2116666666666,161.98470588235296,277.72499999999997,182.06576923076923,217.77874999999997,305.33924242424234,225.91961538461535,165.74694915254236,202.46095238095234,334.95000000000005,238.44304347826093,216.6109090909091,240.623,188.3509523809524,173.92222222222222,200.58833333333345,198.13393258426976,192.98363636363638,183.4330337078652,171.23388888888888,266.09758620689655,178.80840579710141,126.75499999999998,198.54166666666666,175.49933333333334,369.9927272727272,181.92452054794518,155.11272251308895,311.0111111111112,185.34333333333328,115.23,168.82541666666674,233.35387096774198,190.7215384615385,241.60358490566034,397.96666666666664
205,driving,2020-08-07,217.46035714285708,260.30833333333334,185.92499999999995,207.714255319149,190.79743243243246,303.49153846153837,181.8390909090909,223.5666666666667,159.5543283582089,205.6246296296296,116.88,66.74833333333332,307.86105263157896,209.55632352941174,216.37075000000019,250.96259999999998,211.41942857142854,212.39439393939395,185.30058823529416,308.055,215.42076923076922,229.39375,361.9446969696968,272.1578846153847,193.6466101694915,247.65730158730162,369.6727272727273,273.6034782608697,247.3045454545455,279.57300000000004,200.21666666666664,200.5592592592593,222.95969696969698,229.21370786516857,218.0918181818182,211.36089887640458,206.71055555555557,313.86344827586197,204.9765217391304,143.83375,207.80499999999998,198.7842222222222,448.1827272727272,206.6301369863013,186.31465968586394,373.5572222222222,213.9908333333333,140.17000000000002,196.69708333333327,271.8477419354838,225.82807692307688,290.96641509433965,430.0358333333333
206,driving,2020-08-08,236.58035714285717,264.2366666666667,199.46187500000002,207.2951063829787,189.43391891891886,299.9225641025641,190.0427272727273,245.8066666666667,162.4262686567164,209.3491666666667,95.11,62.285000000000004,304.28578947368425,205.5710294117647,222.33424999999997,241.86119999999994,213.05799999999996,214.85969696969698,177.8564705882353,332.7885714285715,238.71692307692305,234.92812500000002,367.43454545454546,265.33307692307693,203.61220338983046,242.72841269841263,348.71999999999997,279.98913043478257,245.3109090909091,303.904,220.30476190476193,209.47481481481483,238.17393939393943,259.67213483146065,197.32272727272724,214.86561797752813,199.59944444444443,318.76896551724144,213.66710144927535,157.36000000000004,209.66333333333333,209.44311111111114,453.7481818181819,213.5879452054794,177.9034031413614,356.6927777777778,219.81500000000003,136.70499999999998,215.2652083333334,273.5541935483871,227.89576923076928,287.8567924528302,421.5474999999999
207,driving,2020-08-09,176.66053571428571,208.835,189.36562500000005,164.7012765957447,172.00000000000009,283.32102564102564,159.74272727272728,203.62,130.76791044776115,166.3572222222222,92.53,48.38000000000002,279.36315789473684,166.4435294117647,172.21149999999994,202.6984,169.83742857142855,170.48242424242423,133.40431372549017,294.8071428571428,205.61461538461538,206.84937499999998,326.4551515151516,228.37596153846155,147.14796610169492,202.50793650793648,315.3681818181819,227.89217391304345,219.83999999999997,286.66499999999996,195.07857142857142,185.7022222222222,208.0180303030304,210.32044943820225,163.7709090909091,170.4493258426966,166.47888888888883,302.8541379310345,182.91536231884055,101.68062499999999,183.46,165.34933333333336,421.9636363636364,166.27671232876713,151.21931937172775,303.69166666666666,192.9441666666667,113.17500000000001,176.98041666666666,267.97516129032255,211.57038461538465,251.40396226415095,395.53333333333336
208,driving,2020-08-10,170.3933928571429,222.775,145.82812500000003,160.46914893617017,158.96675675675678,254.59358974358977,163.8318181818182,196.82000000000002,129.83089552238806,162.88249999999996,90.52,57.02,259.90526315789475,160.88941176470587,161.66924999999998,185.27300000000002,172.57342857142856,164.92727272727274,149.57549019607845,277.54714285714283,186.53692307692307,209.69687499999995,268.23712121212117,202.5490384615385,157.26542372881363,176.6604761904762,322.07272727272726,203.46782608695653,203.91545454545457,234.41900000000004,184.922380952381,162.19037037037035,191.98909090909095,190.11168539325845,177.4327272727273,170.5933707865169,162.89148148148146,268.8306896551725,173.62855072463762,121.06437500000001,180.00833333333333,165.50488888888884,405.59454545454537,163.27821917808214,144.5392146596858,274.0522222222222,178.80000000000004,115.005,164.9851041666666,233.2183870967742,182.25384615384613,208.01188679245277,362.1225
209,driving,2020-08-11,165.49357142857144,221.49833333333333,139.77687500000002,154.55042553191484,153.12702702702708,247.41,166.69363636363636,191.66333333333333,125.5362686567164,165.2557407407407,86.06,54.71666666666667,254.87526315789475,169.3330882352941,165.85812500000003,193.5720000000001,170.64828571428566,163.090303030303,152.81176470588235,271.31142857142856,181.28769230769228,210.82437500000003,265.859696969697,201.83019230769236,156.1633898305085,173.13714285714275,324.7581818181818,201.87739130434787,199.7709090909091,228.42899999999995,181.92809523809527,156.93333333333334,191.59969696969702,188.97191011235958,179.76181818181817,170.6322471910113,159.76148148148147,253.79724137931035,173.47579710144927,122.358125,182.9283333333333,162.2177777777778,399.39363636363635,161.19232876712329,141.98947643979054,269.8288888888889,175.985,116.09,163.54062499999998,219.92451612903224,181.18923076923076,213.45150943396226,361.3225
210,driving,2020-08-12,167.7742857142857,218.9,142.27937500000002,157.9263829787234,156.97527027027033,269.3579487179487,162.90909090909093,186.70666666666668,128.76373134328358,166.71740740740753,92.91,56.06166666666667,261.6657894736842,175.68294117647056,168.3763749999999,200.0684,177.28085714285714,166.47378787878785,152.22705882352946,276.1935714285714,180.0284615384616,211.15937499999998,276.14878787878786,200.6803846153846,158.6384745762712,182.00841269841268,333.8536363636363,204.88869565217394,206.24545454545458,229.55300000000003,174.00761904761902,160.90925925925927,193.93742424242419,189.50191011235958,186.88090909090909,175.7029213483146,162.5412962962963,257.6451724137931,177.54043478260868,117.76875000000001,181.42,169.1846666666667,390.8954545454546,162.9017808219178,144.40801047120416,283.0994444444445,180.73166666666668,107.35,162.8982291666667,224.38483870967744,183.11692307692311,219.61283018867923,374.965
211,transit,2020-01-13,100.0,,100.0,,100.0,100.0,100.0,,100.0,100.0,,100.0,,100.0,100.0,,,100.0,100.0,,100.0,100.0,100.0,100.0,,100.0,,100.0,100.0,,,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,100.0,,,100.0,100.0,100.0,,,100.0,100.0,,100.0,
212,transit,2020-01-14,105.69,,106.87,,100.65411764705883,104.015,102.57333333333334,,97.974,99.32,,105.14500000000001,,100.93,96.11,,,100.08500000000001,87.11,,115.445,98.31,96.42500000000001,97.62,,102.195,,94.25,94.83500000000001,,,82.47,99.716,96.43333333333334,,100.81666666666666,103.69,101.07,101.94,,109.23,,,98.205,104.30833333333335,105.63,,,88.92666666666666,100.51333333333334,,104.25,
213,transit,2020-01-15,102.7,,106.67500000000001,,101.7564705882353,103.22,107.00333333333333,,99.94200000000001,100.88,,105.53,,100.61,94.9,,,104.66,81.97,,100.405,106.21000000000001,92.88499999999999,91.25,,94.565,,91.65,96.36,,,86.27,98.64000000000001,99.51333333333334,,100.24666666666667,102.725,95.92,99.26333333333334,,107.36,,,90.715,102.46,103.8,,,96.29,100.14666666666666,,102.55000000000001,
214,transit,2020-01-16,104.55,,102.395,,97.03823529411765,102.91,106.07666666666667,,101.41999999999999,102.85,,99.38,,103.79,92.57,,,93.785,89.0,,101.015,105.53999999999999,91.9275,90.3,,96.43,,94.71,88.64,,,77.21,96.168,96.46999999999998,,96.27333333333333,92.72,106.12,97.57000000000001,,103.65,,,95.505,99.895,103.43,,,92.98333333333333,101.10333333333334,,101.75999999999999,
215,transit,2020-01-17,114.79,,107.215,,107.30058823529411,111.245,110.71,,100.098,100.49,,107.74000000000001,,120.72,99.98,,,93.075,103.68,,107.84,110.885,90.16000000000001,83.78,,78.66499999999999,,86.18,99.715,,,79.91,102.24199999999999,108.43,,99.94666666666667,110.16,115.49000000000001,111.71333333333332,,105.15,,,106.725,106.91666666666667,112.68,,,95.8,102.97666666666667,,113.71000000000001,
216,transit,2020-01-18,136.98,,94.515,,93.46588235294116,90.77000000000001,84.79,,93.44200000000001,88.7,,98.475,,100.06,90.05,,,81.535,108.13,,80.345,96.69,63.235,70.92,,90.97999999999999,,90.54,91.435,,,80.35,88.63,90.56666666666666,,81.86,116.655,94.20500000000001,83.77999999999999,,81.8,,,101.515,96.91833333333334,96.31,,,90.52,82.70333333333333,,91.5,
217,transit,2020-01-19,92.89,,77.69,,79.74823529411765,77.39500000000001,80.07000000000001,,75.458,73.27,,80.77,,76.4,78.82,,,65.27,84.37,,83.41999999999999,86.195,49.625,68.0,,76.19999999999999,,72.63,83.25,,,66.62,76.274,80.32666666666667,,68.00666666666666,85.67,84.55000000000001,76.42999999999999,,79.53,,,77.38499999999999,83.55999999999999,62.27,,,72.75,71.43333333333334,,83.745,
218,transit,2020-01-20,115.08,,94.03,,91.75411764705883,100.9,103.45333333333333,,87.42199999999998,89.46,,88.74,,94.32,93.45,,,79.57499999999999,79.55,,92.91499999999999,101.44999999999999,71.44,89.64,,86.55,,79.04,98.785,,,82.91,104.58400000000002,91.92999999999999,,87.26333333333334,101.9,98.325,93.25666666666666,,98.98,,,94.78,104.47666666666667,89.63,,,85.70666666666666,87.92666666666666,,134.91,
219,transit,2020-01-21,102.13,,104.495,,106.10117647058826,106.965,113.29666666666667,,93.654,96.53,,94.96000000000001,,97.02,98.23,,,92.725,82.56,,101.33500000000001,106.53999999999999,89.7,108.28,,100.475,,104.92,104.945,,,89.92,110.936,94.64999999999999,,97.67333333333335,91.24000000000001,101.515,100.25666666666667,,127.8,,,94.47,118.505,100.25,,,89.69666666666667,100.0,,199.43,
220,transit,2020-01-22,114.79,,108.88,,105.97176470588235,112.02,122.73666666666666,,86.91,92.46,,98.42,,98.67,98.49,,,98.2,79.48,,92.695,110.375,88.1225,105.33,,91.82499999999999,,80.15,99.82499999999999,,,89.26,117.596,94.53000000000002,,98.84500000000001,93.83500000000001,98.61,99.18666666666667,,116.11,,,96.815,105.295,97.67,,,92.96666666666665,100.33666666666666,,196.41,
221,transit,2020-01-23,115.65,,104.18,,105.62764705882353,107.62,111.86333333333334,,91.82999999999998,91.72,,94.325,,100.8,92.43,,,92.51,78.34,,95.695,112.62,88.72,106.57,,91.48,,106.68,99.32499999999999,,,80.79,112.454,92.91000000000001,,96.76,99.47999999999999,106.125,97.99,,118.04,,,90.495,110.94666666666667,103.01,,,92.22666666666667,95.58333333333333,,193.16,
222,transit,2020-01-24,136.84,,106.67,,109.99352941176471,109.68,119.86333333333333,,100.0,98.05,,101.60499999999999,,112.21,104.68,,,90.965,95.11,,102.03,123.045,90.4475,104.04,,99.06,,102.13,105.245,,,87.87,124.694,96.04333333333334,,98.21500000000002,103.36500000000001,114.69999999999999,112.70666666666666,,120.7,,,102.87,112.80666666666666,99.64,,,98.35666666666667,103.33333333333333,,182.56,
223,transit,2020-01-25,121.76,,93.295,,92.85117647058824,94.27,96.44333333333333,,100.304,90.04,,96.285,,103.35,93.85,,,81.905,99.56,,96.09,105.27000000000001,69.93249999999999,88.32,,93.67500000000001,,111.6,100.405,,,87.87,98.98400000000001,101.45,,88.84500000000001,102.785,95.59,92.76666666666667,,99.75,,,94.485,102.96833333333332,95.32,,,92.86,85.30000000000001,,123.55000000000001,
224,transit,2020-01-26,82.79,,71.515,,75.80176470588236,78.285,87.20333333333333,,74.00399999999999,68.57,,81.46000000000001,,75.74,78.28,,,69.36500000000001,66.41,,70.15,88.125,53.8525,69.18,,73.63,,70.5,80.32,,,68.37,79.86800000000001,75.19,,65.63333333333334,77.725,77.455,75.47000000000001,,78.51,,,73.955,81.33833333333334,59.81,,,67.42,69.90333333333335,,92.75,
225,transit,2020-01-27,116.36,,101.36,,105.94882352941177,98.095,116.65666666666668,,96.364,91.69,,98.41999999999999,,96.07,96.11,,,94.56,77.52,,92.325,104.705,82.65249999999999,94.94,,93.025,,94.99,100.32,,,75.75,109.58400000000002,92.33,,92.75500000000001,92.47,97.88,95.61333333333333,,124.94,,,93.11500000000001,112.83,96.31,,,92.64666666666666,96.07333333333334,,165.395,
226,transit,2020-01-28,103.84,,105.625,,102.90352941176472,98.585,110.63666666666666,,93.78399999999999,95.24,,91.695,,95.64,95.11,,,88.275,77.45,,92.205,108.525,81.5225,95.26,,94.4,,95.45,102.36500000000001,,,87.14,105.982,94.49666666666667,,96.79333333333334,89.65,97.88,95.38666666666667,,116.85,,,96.99000000000001,108.21166666666669,94.4,,,91.29333333333334,95.49333333333334,,166.945,
227,transit,2020-01-29,115.79,,106.445,,104.53941176470587,96.78999999999999,109.87,,92.08000000000001,94.42,,92.765,,96.13,98.25,,,90.845,74.08,,88.64,106.08500000000001,82.915,94.73,,95.895,,91.84,100.25,,,91.67,108.43000000000002,86.38666666666666,,91.875,84.465,98.07,96.88666666666666,,114.04,,,94.72,106.10833333333333,96.86,,,90.21333333333332,89.91666666666667,,159.595,
228,transit,2020-01-30,111.24,,105.265,,102.5229411764706,108.785,110.52333333333335,,94.61999999999999,94.36,,91.57,,102.01,95.81,,,91.155,82.31,,90.725,111.12,82.0975,97.08,,93.975,,96.94,98.845,,,93.5,110.03,88.80666666666667,,94.94666666666666,99.505,101.725,95.82000000000001,,116.79,,,96.07,108.32999999999998,101.78,,,86.69666666666666,97.23,,173.17000000000002,
229,transit,2020-01-31,122.48,,106.95,,107.28235294117647,104.10499999999999,116.42333333333333,,100.802,93.7,,99.07,,116.01,98.76,,,93.795,98.52,,107.15,119.025,86.4225,99.55,,102.965,,105.66,101.11,,,93.21,121.018,97.72000000000001,,99.49333333333334,107.195,115.375,107.82333333333334,,122.99,,,108.85499999999999,115.22166666666668,108.63,,,105.38666666666667,104.04333333333334,,170.54,
230,transit,2020-02-01,123.19,,93.45,,95.61470588235295,98.8,98.49333333333334,,88.564,86.36,,89.675,,101.81,113.89,,,87.05,102.71,,95.69,113.83500000000001,69.94500000000001,89.36,,96.905,,107.42,96.83000000000001,,,80.13,100.856,95.16333333333334,,90.09666666666665,116.6,98.325,92.02666666666669,,103.43,,,95.75,103.70333333333333,88.99,,,92.70333333333333,89.08666666666666,,125.72,
231,transit,2020-02-02,94.17,,71.58500000000001,,74.96764705882353,72.50999999999999,81.20333333333333,,74.248,72.53,,76.035,,80.54,76.86,,,73.505,77.38,,67.19,79.165,56.715,68.85,,81.6,,70.78,75.985,,,64.79,77.84,76.77666666666666,,69.60000000000001,83.43,73.8,71.60000000000001,,77.69,,,79.57,78.15166666666667,60.94,,,72.28666666666668,76.29333333333334,,97.0,
232,transit,2020-02-03,104.41,,101.88,,102.79588235294119,86.87,112.84999999999998,,95.12999999999998,97.2,,96.41499999999999,,96.17,97.81,,,98.31,81.51,,87.68,103.955,83.3925,95.09,,102.695,,92.3,93.53,,,88.17,109.21199999999999,92.82666666666667,,98.915,102.575,95.295,102.14333333333332,,109.65,,,98.735,111.82000000000001,99.3,,,95.48333333333333,90.69333333333333,,158.275,
233,transit,2020-02-04,106.83,,103.495,,102.56411764705882,95.355,113.42333333333333,,97.77799999999999,98.18,,91.58500000000001,,94.76,98.51,,,100.50999999999999,76.43,,92.02000000000001,107.31,83.7625,98.58,,110.205,,92.21,92.71000000000001,,,78.52,106.026,92.21,,96.06,91.41,96.815,97.36,,112.51,,,92.375,111.18666666666667,97.63,,,93.32333333333334,97.10333333333334,,157.63,
234,transit,2020-02-05,112.23,,100.64500000000001,,103.83999999999999,91.78,112.12333333333333,,98.818,96.69,,102.085,,99.22,100.56,,,99.405,74.51,,96.055,105.565,81.045,96.2,,102.35499999999999,,109.0,98.865,,,87.0,106.73799999999999,99.12666666666667,,96.01666666666667,75.2,102.305,93.78333333333332,,116.28,,,103.005,100.74833333333333,108.29,,,92.12,104.8,,163.12,
235,transit,2020-02-06,124.04,,102.72999999999999,,105.51352941176472,107.41499999999999,106.47333333333331,,103.148,90.55,,87.775,,101.71,98.11,,,99.16,80.08,,89.185,100.775,81.1475,98.4,,96.555,,108.44,100.205,,,85.68,104.63199999999999,86.74333333333334,,94.19,94.105,110.495,95.80333333333334,,106.82,,,103.7,104.29333333333334,104.81,,,96.64333333333333,95.44,,160.595,
236,transit,2020-02-07,112.09,,110.86500000000001,,109.39294117647059,99.71000000000001,115.44333333333333,,100.914,98.94,,96.85499999999999,,110.71,106.34,,,92.09,106.67,,94.16499999999999,115.525,85.88250000000001,103.51,,99.50999999999999,,114.66,98.515,,,95.03,104.59400000000001,96.56333333333333,,95.35166666666667,103.93,130.04,108.67,,107.36,,,102.125,110.06166666666667,99.5,,,96.84333333333332,104.03333333333335,,163.06,
237,transit,2020-02-08,119.77,,98.33500000000001,,97.76117647058823,98.5,100.93666666666667,,92.57,77.33,,93.45500000000001,,109.33,101.54,,,78.965,118.44,,94.46000000000001,106.4,68.07249999999999,83.93,,95.565,,107.88,94.765,,,84.51,100.718,94.24333333333334,,84.92,117.565,110.74,95.28666666666668,,110.73,,,100.255,103.10000000000001,87.88,,,90.98333333333335,92.46666666666665,,120.69,
238,transit,2020-02-09,95.02,,75.91499999999999,,80.15352941176468,67.005,82.10000000000001,,79.624,78.35,,83.6,,80.62,83.01,,,74.22,89.28,,75.77,89.42500000000001,55.0625,70.46,,80.285,,75.6,81.435,,,72.46,81.368,83.88333333333333,,69.49666666666668,78.075,79.095,76.43666666666667,,80.92,,,84.33,80.00500000000001,58.59,,,79.06666666666666,74.35333333333334,,97.785,
239,transit,2020-02-10,114.65,,99.6,,107.7970588235294,106.555,103.38666666666666,,99.348,95.78,,101.91499999999999,,98.65,102.19,,,92.465,88.25,,92.61,102.70500000000001,85.405,97.52,,97.44,,88.5,94.89,,,89.63,110.46400000000001,96.86,,100.64833333333333,98.395,106.905,100.49333333333334,,105.32,,,100.435,109.23000000000002,96.77,,,93.93666666666667,93.27333333333333,,158.3,
240,transit,2020-02-11,102.7,,101.24000000000001,,106.45588235294119,110.32,112.43666666666667,,101.336,96.51,,89.545,,101.01,101.05,,,92.94,85.07,,96.735,100.19,86.9075,99.86,,101.89,,89.15,99.56,,,77.57,113.11599999999999,95.13666666666666,,101.10000000000001,95.79499999999999,103.455,102.98666666666668,,113.9,,,101.375,102.72166666666665,97.36,,,89.90333333333332,94.03666666666668,,162.82999999999998,
